Transactionid,Start,End,Latency,Iteration
0xbabc717e5e904d761008653f3f243795ddecb5320be329525962f8488b698e73,1594735281,1594735281,0,1
0xa19e31189acacd5c7c124cf068ec6484fc0f0249b1eceebff7a8d63e4861cd84,1594735281,1594735281,0,1
0x3e2e23354d9ae113d326744dc95743029faa987c15acdbb75a2906710ff78cfd,1594735281,1594735281,0,1
0x6aca733810b16ac1ed47267ba4365462a40fbc274e1da1d7be23a559000efe07,1594735281,1594735281,0,1
0x7ba882606bf2b2782c1fd66bd709ff4882e890fd14c07eaea48c4c37804b4cf1,1594735281,1594735281,0,1
0x34509a40426a81ba0a436d425662dd796fac62d5e518cfb5a42f22666e364ff4,1594735281,1594735281,0,1
0x9d41f78b6898ee43a0a92718f8e5302ff368e1aaeddcf63e727df93878eadd00,1594735281,1594735281,0,1
0x6bb072f1b356ce07298dd46a4bfaddb43474942ab267f0c52e58f7ccc2f48186,1594735281,1594735281,0,1
0x68ba9dff2a98110ab992a2095e8801c1b00a34215843b25fc54bae95357597ea,1594735281,1594735281,0,1
0x6764c088c16bf4ccc09c4edfa44f15a0c2b56b8bb42597c4c989d52383bd7cec,1594735281,1594735281,0,1
0xb23422a7e7350ed5a4213f3859d1da34b37fb7d9db02ce5005976feaded16646,1594735281,1594735281,0,1
0x5080163533230d948fcf40a1f1446a7499b93a31a91cbfaaf738d81647cec162,1594735281,1594735281,0,1
0xae63a2c3d5f4be2040fb25af6ba7fe33e020f99039ea53715bc3c14c61cbe4a2,1594735281,1594735281,0,1
0x8ee76ca5006bb5c3d06c9176c79471031994c46b7ff359d5ad3fa23b02661d41,1594735281,1594735281,0,1
0xe087c62736c4de50419eacc49bacf9ea4cfb1f2a8b2ae9d5a3202865d953705f,1594735281,1594735281,0,1
0xc73074f18e52e04ba4ef40fc83fac1c35a5a7d3bba0f8069517d79175e8732b2,1594735281,1594735281,0,1
0x9c18feb076fdcd7b77e55981e428dbdb19c02dc4df6feb6f27419a5112d8c391,1594735281,1594735281,0,1
0x7396db4551b522771302ea4daeb6f5d9d71bd2e94ae997608c137db8cd71bbe9,1594735281,1594735281,0,1
0x07da009002b0fed387c09175a3d7b60f64d8a21dc75b150cd23615f42eca7390,1594735281,1594735281,0,1
0x8f4b7deeb2a8c5e6d610e78594ee40817f7580f1309ff1f183d269ceb769b438,1594735281,1594735281,0,1
0x3d600035cda7db455e1b52b33e46b593b064697d39e45a60044a486f64a65270,1594735281,1594735281,0,1
0x46bb693ded22870e4c716366d6fa1f57821d20d8742ca325f7e98a956dbe7d13,1594735281,1594735281,0,1
0x74e7bc6322c5fff53f3b9fa9b9ec4e8a00bd8c7dc8d4a9398c9ed5dc705c5a0c,1594735281,1594735281,0,1
0x667d1e7d1b6473d2d939338d9c09c54383d2993e3cd800b6bcee10935cf3702e,1594735281,1594735281,0,1
0xecb87d4bf3f452386f340cfb4184b2c2444f84fc6bdde711881b459c5d674b02,1594735281,1594735281,0,1
0x4883fd8e5d8b4177818a45b0f9ca76666b90b6dddd650282950ddb7dffdbb169,1594735281,1594735281,0,1
0x0cd559edcbc2aae8903988a5f6fab2d193e61832d0b5232c779e1df357faa1b2,1594735281,1594735281,0,1
0x9f7663809c4ae4048aa8a9f7adb0d99614409c740cf71962e8904824d112119a,1594735281,1594735281,0,1
0x3179b92a64cd572f1fe12d3e9e15e1f735177b255f141c908e30b895c4d3a826,1594735281,1594735281,0,1
0xb3d3d7b90642052bb5b159ca0fc4e38afedfe9a57df87516ee879d9f1eb6c735,1594735281,1594735281,0,1
0x637bae6c80e45d8033a94e38cf3740e84fb95895ab9d5dcffae60500391de966,1594735281,1594735281,0,1
0x38957f64e3bb1c43d9be5ba8321329e83b1d7b12d8a4a2de500dc4170acbf00b,1594735281,1594735281,0,1
0xffa3632eb738dcfac97a623b283dcf39750ac5652f0aaf78a7d9f0971e8f34a8,1594735281,1594735281,0,1
0xcc96bcf072b668fb669dbc01898ce4e6785180e83b49170f3a008807ab650e02,1594735281,1594735281,0,1
0x0d1faf56722738ab7a41c206af6ba31e7d0f406fb4586667e40e205408909f21,1594735281,1594735281,0,1
0xa34067dac4ee670e36cb789fe4f77b84e4e95af4cf268764a139b33a917eebbc,1594735281,1594735281,0,1
0x5215d6458512f4ad58c0aea41184b2529f758b241f7d84200eab6836b3d56b14,1594735281,1594735281,0,1
0xcf4dcd092214617d0d82ca0bb38192770835b7e0fbde0aeb0c541ca6f0fc73df,1594735281,1594735281,0,1
0xc90a4928e248de98ea3d5399f350ab9a50f689a85beb6ff4c455edba06c75ac4,1594735281,1594735281,0,1
0x5faa5411b79bd68d9ba4928e7f9912fa050f85c3c777be0dd41b8be12f8bedb7,1594735281,1594735281,0,1
0x23a957d27c5f42fda547d9a6a8c98a8f3a0f91be5ab89f10113a1d9df7507140,1594735281,1594735281,0,1
0xf2bf7ea054f7fff096f9354f5f284be65cdae5c141db2477f31e028843a95512,1594735281,1594735281,0,1
0x249d4d1e28fd5917ed4d97ff88a0f6fff9d2663edcbdb0a8197da4bf6ee64d96,1594735281,1594735281,0,1
0x59f7b378cbe3aeaa2e113e0c30c7c19b8345b6bce8a590ad812d29e09c8efb3f,1594735281,1594735281,0,1
0x8a5e1aecafd3d984985bfd0226d94349d982a4468baadce08ebf44efcaeef3f9,1594735281,1594735281,0,1
0x1b2b54192bdd946b6ddecd1eb8a373623eee728bac570465b6d52aff64c7ebe4,1594735281,1594735281,0,1
0xab94c764357cbc00d634736afba28e9a07278dd94a078a0d1f8512938750540a,1594735281,1594735281,0,1
0x1bd95302c83dd0eadc45b7f8fab33dd611ba2c331b44691b5d3a956af6ef76da,1594735281,1594735281,0,1
0x0a5bcec6af53ef0eff172223c0b493d2802b8455e55c598cc0cfd61f1e4c4df3,1594735281,1594735281,0,1
0xefd08f9ac66e2bfd259e96b1662f163863b13bd266edb32f855ac662a2f34bcd,1594735281,1594735281,0,1
0x0433c149c680dfa79916e4673471876fa6d22388f3060d12156bc6deda63ad85,1594735281,1594735281,0,1
0x4caf11752fee38853e8adcffa7a70165b8f86d98f018e325a81d6996d204980e,1594735281,1594735281,0,1
0xa3b5247fce0ae06250a759596a6035798c24fbe6e8d972ea68dd01ed6a7c3bd5,1594735281,1594735281,0,1
0xb4b71034c407a16d4395893d10615aaa63ebffa38b560b1c6823fa3a8c042519,1594735281,1594735281,0,1
0x82a4cd300d722abe96592bbb5dd7eec0791a398c7c77f28953ce78c0486e2433,1594735281,1594735281,0,1
0xa57b54e5fa1a351d25f68f4c82a84c3508b03dc480d84746162e570d5619c796,1594735281,1594735281,0,1
0x5a6fdcbb5b063610a0c0dc95b4efe4bb0cafa7ee8954edcb815ed95bc6cc789e,1594735281,1594735281,0,1
0xfaf9f26e278656e1cccb17f3105ef64ec8c3bb0d59e0f40bb372c1fcf8a1e437,1594735281,1594735281,0,1
0xb3b238816f2bb76caed2a11d3f4c61b469bb9cfb1d79c1ff1f91b381941984ff,1594735281,1594735281,0,1
0x416f716f6430bf3d6b5a85443f121ed1c1cd4daa49b060d880289501426390e5,1594735281,1594735281,0,1
0x30e2c3e2c4755a97d0b85e16b7227699d301e4fbfbda0e847391a942027e8c17,1594735281,1594735281,0,1
0x045662b209d7aeabbe27c8a53e099ced99616825430a10d11502487ca5404dbe,1594735281,1594735281,0,1
0x69da99be8dbe95ee2da317c19fa56c96bad9290a819f8bf9f00ff5f3e242e63f,1594735281,1594735281,0,1
0x03712223001953849e3cb3bb963408ae936cb3ab8cebf8f5589c42d8e7d083e9,1594735281,1594735281,0,1
0x307d3026e1106d6e9e5c02394ea1bbcdfffc89ddd4d2e5b641bc5fd001326e36,1594735281,1594735281,0,1
0x543b4c3d8f1c5ab95d280e776a1d6b9784a4507b9b7417d5e9902af2fa143e7b,1594735281,1594735281,0,1
0xdfb19fb4d203492a3fc1119e1a6eaa12756fabf8f2fdd3f015b6040f4586ae76,1594735281,1594735281,0,1
0xf099d9973a774a616427793f2464096556f58e5cb12effa96bc4c7369354916e,1594735281,1594735281,0,1
0xef35e23cfe031a1a7f05da899fcb853e5aaf4fc4381d18da416fce469acaeb81,1594735281,1594735281,0,1
0x669aa9b1aefc49695937eac13f5859c72a0bb2f407d277f3135a207517411066,1594735281,1594735281,0,1
0x96c5bd0c67a888b823684a3c60f3dfabbebbfbc456bd0423f4a5f780a868edd5,1594735281,1594735281,0,1
0x4a09f5dfadeb6f2bf25c349bdee105582d81d13db023ebed0852aed171c744ad,1594735281,1594735281,0,1
0x2b81b57d650d2d5fc2ad2bb6744457d8d6cc64ba2c15c91e844f8c52c5dea91a,1594735281,1594735281,0,1
0x90b8455fe19a6f5b5f11e4605f58e54ce396d8b7e6acccfe59e657f88cffa029,1594735281,1594735281,0,1
0x3cbc63c83a4e14ce8bc9d914957ff2135d770f1b58bfa3cd4083048ebc6b30cf,1594735281,1594735281,0,1
0x694fe8ba6edbbf9c1818f46add09f31b82ae9f06fd1fd76011f8ce55a056172e,1594735281,1594735281,0,1
0xd77f6287a008eaca306fc2700773ad0a08c234a89095a1bf60842ae353cf3c89,1594735281,1594735281,0,1
0x1ac0a04034693c266ad071c34716aac645db914db7d2f7df6630dbbd638df6c5,1594735281,1594735281,0,1
0x570a00e5705e5974423039df6178ffef2fa0c88f7cbd1744e586d1d9c0129ca7,1594735281,1594735281,0,1
0x59390faded0e74939851734ef297bd845649f5e6d9b8aa4756a3b864bda24111,1594735281,1594735281,0,1
0xedda9d48448bc8dd3fd11768014545ceafec830b657a38bb389b93fa93c5a211,1594735281,1594735281,0,1
0xcbb2727a8d5cfeaeb6b22731bdd9f2954c4328e647fff4cb1ee4a22fbe4a3022,1594735281,1594735281,0,1
0xcebe60bc1790ab52f765acf0677bdef226b75eb3409a968d8396acf93b4e731c,1594735281,1594735281,0,1
0x527b69460123ec2f04cdd3676bc913ba84a0206911822d02d32972fe88cb3ec9,1594735281,1594735281,0,1
0xc1d672195fe46c2673a7855d3cd34820bdb46936b5053351302b594cab943dd6,1594735281,1594735281,0,1
0xa325ab1fd1bf491b8c6d085ddb2234da8200798983b133719f764644eab69c95,1594735281,1594735281,0,1
0xc5e790e06d8e9b9da49d4f2ddb254356b35ea9f0025b16e54764dbdce39bb667,1594735281,1594735281,0,1
0x3bc1498d9c7c00d8c298cf90d31d877e0028212253c36bd3c68a61b6910fb249,1594735281,1594735281,0,1
0x265db15097f9f873a4cd0ed1840b1ac4f45d144ceba83adcf39bbdb18daa79e1,1594735281,1594735281,0,1
0xf9a0eb11182b1470673934b7a437799368a4207d60da4a0878c1f00f604b583c,1594735281,1594735281,0,1
0x67661ae7ab8f0f8c099bac1dd0b5d17eb60b5494511b9da0a2c2fa7c15d10806,1594735281,1594735281,0,1
0x615c812dfd30c3e53f4c88980a1a39da80b7ed63370b248e161532efdcafbbc4,1594735281,1594735281,0,1
0xc1006f0f64f7bb1927898c88e4c744f2834731a9001e645bece47b53a65ce275,1594735281,1594735281,0,1
0x591acf7987880f23c3de4f08d6befd973652ba13f3fc5142ca52d634e5cbd64d,1594735281,1594735281,0,1
0xc1b9676a28b6f7458c1a13a2b8702787c09ddec1e4e849aafef678e35aa66102,1594735281,1594735281,0,1
0x6cf7c82127be7d529c0a8b512b5a7b69584d784cfe2c727dfb966b67121c0876,1594735281,1594735281,0,1
0x72d8b348909b28fec6d2482f383f648b72d1a09fe4af5dcd42938e9dc7b0c22a,1594735281,1594735281,0,1
0x6317fdf2dea4851b51fff3dc7451d5bdf67e5fd12ebb86419af50f716f57b6e5,1594735281,1594735281,0,1
0xebea3fbea69eb3fcb96734c8ec583fdbc48077fbbc816a0a5f89cf063de9145c,1594735281,1594735281,0,1
0x42b0c9a3988b1c5e868665daa817496d6e0df7875c6ef137c590030797ccf729,1594735281,1594735281,0,1
0x553c2bdad7f654ace2cc7c2b50880ddd1ed5e612810080991e007dea2f75a36b,1594735281,1594735281,0,1
0x48ea681e1af7cbe15f0ae747bafdbf4515cee46dadde53882f8d2105548de938,1594735281,1594735281,0,1
0x197d1d9011a4470362de5bc9a8eda6a4f801601fedd3082e04050b0a2fc6f782,1594735281,1594735281,0,1
0x5351d0e46afdaea0eea4e02e9117ba428d87b50ff0d74df50558df5f8a7ebd34,1594735281,1594735281,0,1
0x37c5569e2f1d6bb08bfce3a1e01339d6c95b8df66c271a1a5c40dfa584f6a9e8,1594735281,1594735281,0,1
0x113cca82ba88c06635792c01d760b78470002a8d8d47aa7a396e65316fa17c64,1594735281,1594735281,0,1
0x179e8ecc2e14527db4bbd1b5e385a8d3457926f0256561a151fd1df1eb486d4b,1594735281,1594735281,0,1
0x0634d74fe31dde65057fe75cd7f17a55fad2755fd6790eae70682cdfbc9966a7,1594735281,1594735281,0,1
0xd62a4af823aa15e1678e4694911e0c2a14ac47cfc263cd75bb05dcf402cda0f5,1594735281,1594735281,0,1
0x29ce08c97943b0d933ca0adf9efc3d684956b4a060522af54bad16639054ac54,1594735281,1594735281,0,1
0x6bf48d79364c24559b6f1b419cad7daed6fc4bbab0c9424d790f0175b2b31439,1594735281,1594735281,0,1
0xdebbb1be3649038c15b9b242b43afa3da30cc0e4421dfabab6aeef893dac3b32,1594735281,1594735281,0,1
0x809c5c18422226a33aa52615a92ea1bce6910b0e6f29559940b8b534bff75db3,1594735281,1594735281,0,1
0x6c5fd81744e92657935c474833b6988db9a7731133ae499be98f5de25aaa1cc6,1594735281,1594735281,0,1
0xc821408a027cf5a65251a252218534549fe4256683a245273319dcbeb36513d8,1594735281,1594735281,0,1
0x6e871f52ff2e19cf91ff1d715e79124d9bfa59f85a9282f9f17e7dc0023dfacb,1594735281,1594735281,0,1
0x95991a12ce11e2308e12b48a24e9a2256a60d7c55b28066636d2de1c4cf81cf3,1594735281,1594735281,0,1
0xaeea65fe7fa9149db2be57b0b371b536289bae5fa0cde6552f06b06004e6b771,1594735281,1594735281,0,1
0xef4b5a054b9e2998238e55ad9af3add1f25c386e5bb0731d235b6c649e6f13de,1594735281,1594735281,0,1
0x3105817574632a633b3bffd1d667f2efcb7b27979f447ed4b86623c5116eef73,1594735281,1594735281,0,1
0x1a32d4422b263311e0efb9df34ba5db358e6831cb06a755e540cb4959a9f2790,1594735281,1594735281,0,1
0xfd1d016be5139d5794428d29458f257895fe463f26df5a3c84cff8b99939344f,1594735281,1594735281,0,1
0xa070753a3d25fe1b433999d03a9037637cbd4510f6200c96370bce2b3d071eb9,1594735281,1594735281,0,1
0xc204c6cc519e84646c22c3408c6791db642f394c92acda3e9d73d1a581bbba92,1594735281,1594735281,0,1
0xd3dd895618540dd3be8ce59c6602bbfbbe2ebf1336ae915da9a18eded18f6c43,1594735281,1594735281,0,1
0xde19f171ea86b5d2777955323ad9ead6e77526ebe4197637504d0b062d0196a6,1594735281,1594735281,0,1
0x7a9452f3de10bb6b7fa6306aebf01595e6cbe16619d8033a1397ea8d4df6ec9d,1594735281,1594735281,0,1
0xa04ec64e69bc27aff28f1092d6557c0a738c803d37ad6c070ffc8ae2f9adb47b,1594735281,1594735281,0,1
0x6f1597c6be9f625c2de9dc122d7a41d1a378759552f4bff465effc4ccf58c3a7,1594735281,1594735281,0,1
0x077ef8e426c4824a818bbac625dc76eec8ab653387cb5099e3c43309a4909410,1594735281,1594735281,0,1
0xcef176c608914295361bfb7989b12f83351adf1fd5a2f53f9e4a198275e06a36,1594735281,1594735281,0,1
0x9c47798c2ad24db0c9c3626b236d7fbe2418b38c772810a9d87504f8e5400e1a,1594735281,1594735281,0,1
0x7b5793d4bbdbc3d0bbee8056ab51f37c4ce44c491b5c8102c2c5272c6f33d28a,1594735281,1594735281,0,1
0x359a0f28f9e24c1904b0d7cfa2009b67f5024eb48cbe3434a1536f0f354e9262,1594735281,1594735281,0,1
0x8f5f0a3c787b854acbc942337545f451d0df4094ee175d25e91f43e8338a0484,1594735281,1594735281,0,1
0xe0c2a8b1db21b3d361bdc687332b000d2c31fa795f6a56b2ead4694e9cb5faa9,1594735281,1594735281,0,1
0x8ae4dcd6e7d536333f2ed82514179b2f05f29e1549ff5f1be704730bcf2b0c34,1594735281,1594735281,0,1
0x9184bf2cbec16103269ebaba4ef52d15ffec8bbfbc96a93a4b8c5d5b3a578959,1594735281,1594735281,0,1
0x250f00a0b1bdc44a658b9ab369e77c764788815091d15093682a94ab42c537ef,1594735281,1594735281,0,1
0xba24e95f7e686b058df2d51807db70bd59de449f2f3d82cfaad5c0a4fdde1822,1594735281,1594735281,0,1
0xdd208dd48933861d0033f8ec4828acf70178fd65d23e1fa8ac6daf2f894f87a3,1594735281,1594735281,0,1
0x0e383a693060853c698beb0a48928efa61b924e16928585388cf5a491b2655af,1594735281,1594735281,0,1
0x01f3dfb59a79730f932681404baaf9cc051338cbbca7a2afe0599dace662bdea,1594735281,1594735281,0,1
0xc27808a1b4f5235e3e1b415fcb94d3324b83023d049aa59ba290d7ef29828e2c,1594735281,1594735281,0,1
0xc349ebd4a27e1be06b4573194889e293d9d586c01e3f1f84d06f737075371401,1594735281,1594735281,0,1
0x8bd46836ca454c5b8589d6937e0cb4a7e0f05ad2483225a79463852b907b073f,1594735281,1594735281,0,1
0x8b852fa54faa1c1d43b44e02f1f2118f72ce018a185d03cf69138231ffd5e659,1594735281,1594735281,0,1
0x902d4e771f4a71a779ef14284067aab35b1b9bb79b28077f04d456b3ed41f376,1594735281,1594735281,0,1
0xdcb2d28e8d86c44aab354dc27dec1d5884d0c0e68346a3c57b4ef4e1eab84804,1594735281,1594735281,0,1
0x14f70ca1c7f8778ab04967f402b47e2bc76ae8586c31a73e7d3edbe8b701dd38,1594735281,1594735281,0,1
0x4d86ae5b91a6ef354c465dfefbac8ab9ae1404a06771de7808356ee290c83816,1594735281,1594735281,0,1
0xf3839fb7554922bcd68ea189e855124db79e11b5fafd5f718019dd7efa0c890d,1594735281,1594735281,0,1
0xd3f4d81cf17fef8a4b2ee006f14eac46d5f57eb7f46ab44996933d7a02f0752c,1594735281,1594735281,0,1
0x008432a64c64871541889b9063b7df16f100c0e912214d22fc997955fcd517ff,1594735281,1594735281,0,1
0x2bb89289aaa92b40866a3619c58f34da4c6b29c339bfd9272bab5e3aacb9d5a9,1594735281,1594735281,0,1
0x8fac593146825ea9a5a3bdfa97f8410ea4893e9819af203824f9e54a177c13f2,1594735281,1594735282,1,1
0x3dfc82ce533ed0d74a6d93f0364f5936841c29220d7db1c631f5c9e40bf8d889,1594735281,1594735282,1,1
0x773470cc290b0c27961f1ba1c5b8e56c98789a93722c988a39a5f5db943a0cf1,1594735281,1594735282,1,1
0x4e745a2709e1f8bdfdba36b4d56ddc6d4240dfe1d051b72e59cc9d977c4b8a6f,1594735281,1594735282,1,1
0x7eadb9813cf3940692100587d355a8cd6a9639aba9d7866e60e68d14d9183c27,1594735281,1594735282,1,1
0x2cd7a4cf13c23367df890310ef330aa04717a1832b4ca407246cd5f3a749091a,1594735281,1594735282,1,1
0x907ff39c66812df211239cbb2cf6af365fab365b9a3f7bc76d1331751f6008ef,1594735282,1594735282,0,1
0x0a5fd4ac0deb9378cf4aa2c25f67912d2f2f5071e11a0aee51db72e7e6c6a2e5,1594735281,1594735282,1,1
0xd1b21aa30de193568c345d781676ea326cf2afa9b477e395cf7ef57c03c3dfc8,1594735282,1594735282,0,1
0x4f330ee2c72cc41ed293c1426306a7f3d84727d9532f5db903481f0afb88ef6b,1594735281,1594735282,1,1
0x122e8bdaa1af51a05a935f289fcb355672e5b37e6d3e98fbe21e135642c26dad,1594735282,1594735282,0,1
0xcf717181591915ed953d3dc3359c1667e1493c2cb83fba3b49757aa841c1ebec,1594735282,1594735282,0,1
0x9f4c8bcf05153dabbb6a16622d92c72f19a774ca10d64e14e7296c3547eac53f,1594735282,1594735282,0,1
0xeee4d1976a675f01dcad6e07eaa4f1e24e1bd3818d06496bc3602b34f4ae4999,1594735282,1594735282,0,1
0xd796477868d6607450cc5ce72281eb70051bccacf29c4fc62f7cc5d84dfbfc64,1594735282,1594735282,0,1
0x3a1d1efd58e3bc91ed251793ae0cac6317e573efe912d7887a4627ab6dcdd288,1594735282,1594735282,0,1
0xdca75c1c55370bf933cae53ce8026643ac91e47363db33ea1349dab8c6bc02b9,1594735282,1594735282,0,1
0xd92561d01ab684a1964816d6958367097233a7cc62466ee7acd467c46ed6171c,1594735282,1594735282,0,1
0x5d3d6cbe846f52a2a6648152b676406f6e2b6c2ac1970556645a3f96cf709ef8,1594735282,1594735282,0,1
0x600dd1aea4d8c00049f6fcd8736ec07e249de9921162aea5490b9f809795bf82,1594735282,1594735282,0,1
0x4407cb05783ae04916194cdb9282be832f8d8adbc60150dd1b32e4094cc15251,1594735282,1594735282,0,1
0xb61afca2ade95a7040d4aee05d3dc73a3ce8c796ebda3c1b28f38b5c0df93724,1594735282,1594735282,0,1
0x4258c4269ca559abdd3c1e332975e07fc614bd8a6094cf85beb7bb928b8e3bf7,1594735282,1594735282,0,1
0xab35f52079577def9e128bc8f68931cd9fc87b343bd2f3a30aad634880f5bf34,1594735282,1594735282,0,1
0x56e5e66fe8626145f53a67481f5941e50799ef35e73a308a4add939e163bf9d2,1594735282,1594735282,0,1
0xe288fc84905a24c3fb20999b24638fa7ed8345052b0211bbca4e82d58b16feaa,1594735282,1594735282,0,1
0xdaa51fc04142e6c4c44fe146180a4959c646729977fe5cf3da780396e4499c62,1594735282,1594735282,0,1
0x00091e38695c2a1ec28a12ad451e830cd98f6d01e536042fd41d579eafaab8b3,1594735282,1594735282,0,1
0xd7fa27b2e4cedc545643ed72997c34bfc4b9ada4d86fe9323d74b697ba5367ed,1594735282,1594735282,0,1
0x2bb918231fcef7ba231881dd5d035ed2ac9600d02920dc7cc2418bb0b873a287,1594735282,1594735282,0,1
0xe1e49bfa62999e4e3b8ce04eff8b98f87aa73796d558154e6c09c88653da2fd9,1594735282,1594735282,0,1
0x5e8c2647a75fd2549d01844b37459ca666fc5fef7c659732bc3ec0a76e562778,1594735282,1594735282,0,1
0xae3ac6eef439972ab3ef9d7aabd2a3b14418df680d950a32781ee6222d5e0974,1594735282,1594735282,0,1
0x69b468b31d2b1f779370e57f9769c2675abcf09d706056db472933bea8a4cf3d,1594735282,1594735282,0,1
0xa8ec876e9d9e225eed88a6a07c6a846a3cbbd864d3ab79d71e608358bcbbcbcf,1594735282,1594735282,0,1
0x61f70c05881e3602e959f4644fe085250bb4eac828e68a86af0733f0a81f06b5,1594735282,1594735282,0,1
0x57ad4559b185ddf7d967f703179763ddf0400716c8c4e0f16b69871783917ec8,1594735282,1594735282,0,1
0x387abf86437580ef44fe8823ffffce8249467dfa89e1d135585d0b226fbc1ef2,1594735282,1594735282,0,1
0x00200d39a741c6d2e80a8725c2a432769229a8c4bb2956705d8a693236453d34,1594735282,1594735282,0,1
0x32e4837fa3524f13dc7862857c20d25e17be67c4bb1460b94bc3b5365a4d97e2,1594735282,1594735282,0,1
0xcdde204ac29182b9c1da1d5880a1a0edfca5dd8ee0cb793254d55896f0e62705,1594735282,1594735282,0,1
0xd035a6dff4a1366376e9fd1c1f202569186cb65a936850aaaee1594da0f0d45e,1594735282,1594735282,0,1
0xef4b508c8d88b2000e73eaad0ef6da64268999e697f17edc2a91027fe5593499,1594735282,1594735282,0,1
0x9565874f5be1436374ed76a31c80fad1664d24fc03f683ab31f78d28f8181377,1594735282,1594735282,0,1
0x2ecc2fb0ea6e913a91bb90c84390234ab650c01f705e10cec0dea5ea42203431,1594735282,1594735282,0,1
0x6cbe1269e42356922e4d8072d391c066fcf78e567e4fb56859605b1a5931148c,1594735282,1594735282,0,1
0x1abaeeb24134dec927f5c1ad122e077abe2dc866dd24587a3f668e2f3fc4784f,1594735282,1594735282,0,1
0xfc14fbb1b4ec891248e2ff979aa39eae8c20265c0e309edbc626209448b70d8e,1594735282,1594735282,0,1
0xff3ae6102aa1248320e4f0b8bd67d054af886bbd78fa70eb9ebab1534be9360d,1594735282,1594735282,0,1
0x9b8ac150d9e626bf918f39f889212367952af6c4fdbe268a7325f519521230ab,1594735282,1594735282,0,1
0x03517a5df18b618d509940a94025543cc66a85171a3e2324e055f319f78a096b,1594735282,1594735282,0,1
0xf45739e9b7b9cdcbc233dfc63ecf2b18601bc444c617fada298c4ea1e35c81ed,1594735282,1594735282,0,1
0x62239868f44f9645821af1ef90475dfa329d38a583e3338b05e56d19313c11b5,1594735282,1594735282,0,1
0x46b32e1f69edefbbd8509ef72b21c0c33d791d7b0b7c0d36c701209d8637fc07,1594735282,1594735282,0,1
0x59d9d5838df4be0760eb2df14f4411cb2df0544150e73904f00b9c3aa7cde09e,1594735282,1594735282,0,1
0x7a0580b96566da8a1fb037b5baec823f3bacbb6fda9cdd5e64725b8004a110c5,1594735282,1594735282,0,1
0x37d588fca39f385c9c205b9867b452a37e6d53e0b507e988dec087d392c46664,1594735282,1594735282,0,1
0x42f7f5e23c0b3663a1a8e91fc72622ec64011f742355a6ba7b372318922684fa,1594735282,1594735282,0,1
